AccountID,AccountNumber,CustomerID,BranchID,AccountType,Currency,AccountStatus,DateOpened,DateClosed,CurrentBalance
146709,6094405813,100095835,29,Savings,NGN,Dormant,2022-02-16,,94319
146710,4794420743,100095836,117,Savings,NGN,Active,2021-02-17,,5506816
146711,2524079578,100095837,79,Savings,NGN,Active,2024-01-26,,2975102
146712,7340863744,100095837,79,Current,NGN,Active,2023-10-17,,620349
146713,6366657041,100095838,92,Savings,NGN,Active,2025-10-15,,806237
146714,6108575875,100095839,7,Savings,NGN,Dormant,2019-07-11,,2052004
146715,3497018463,100095839,7,Current,NGN,Active,2021-04-06,,6972002
146716,9723505199,100095840,73,Savings,NGN,Active,2026-02-13,,982859
146717,2727696662,100095841,70,Savings,NGN,Active,2024-07-06,,2458112
146718,4274552314,100095841,70,Current,NGN,Active,2023-07-14,,5177657
146719,2590496713,100095842,88,Savings,NGN,Active,2020-11-09,,8650942
146720,8180151210,100095843,108,Savings,NGN,Active,2017-04-15,,7234018
146721,1041560024,100095844,46,Savings,NGN,Active,2023-10-01,,4377136
146722,1881900643,100095845,16,Savings,NGN,Active,2026-05-17,,1400264
146723,8607359132,100095845,16,Current,NGN,Active,2026-05-24,,7471601
146724,2105266487,100095846,137,Savings,NGN,Active,2022-01-07,,3203212
146725,7119312912,100095847,109,Savings,NGN,Dormant,2023-09-15,,1230441
146726,6476415780,100095848,66,Savings,NGN,Active,2026-02-11,,1832737
146727,1082492999,100095849,39,Savings,NGN,Active,2023-05-11,,2255074
146728,8874382502,100095849,39,Current,NGN,Active,2023-07-17,,5567798
146729,7283481987,100095850,148,Savings,NGN,Active,2020-12-04,,7485442
146730,6233529982,100095850,148,Current,NGN,Active,2023-08-23,,191958
146731,8682951007,100095851,9,Savings,NGN,Active,2022-01-18,,3118210
146732,9969976971,100095852,139,Savings,NGN,Active,2026-04-03,,871227
146733,8452838491,100095853,46,Savings,NGN,Active,2023-04-13,,3833161
146734,4708347039,100095853,46,Current,NGN,Active,2023-11-15,,1594515
146735,1141998056,100095854,10,Savings,NGN,Active,2025-12-09,,215607
146736,9229998549,100095855,43,Savings,NGN,Active,2025-01-01,,934348
146737,4372721449,100095856,104,Savings,NGN,Active,2025-02-19,,500475
146738,6351806466,100095856,104,Current,NGN,Active,2021-06-25,,2192574
146739,3190722431,100095857,48,Savings,NGN,Active,2025-01-15,,3143723
146740,7961968860,100095858,59,Savings,NGN,Active,2026-06-16,,83757
146741,7262432314,100095858,59,Current,NGN,Active,2026-06-20,,169712
146742,7164438380,100095859,118,Savings,NGN,Dormant,2026-03-18,,303537
146743,3534284927,100095859,118,Current,NGN,Active,2026-04-04,,5240219
146744,5676392050,100095860,79,Savings,NGN,Active,2024-01-03,,1907292
146745,5931954715,100095861,89,Savings,NGN,Active,2025-01-16,,4569422
146746,3092901933,100095861,89,Current,NGN,Active,2022-09-03,,2512865
146747,1510883569,100095862,16,Current,NGN,Active,2025-08-19,,13291036
146748,9366349438,100095863,27,Savings,NGN,Active,2023-12-26,,4508452
146749,1377451042,100095863,27,Current,NGN,Active,2024-01-05,,5276965
146750,3393970635,100095864,47,Savings,NGN,Active,2025-04-13,,2919058
146751,6727156650,100095865,11,Savings,NGN,Active,2025-07-12,,1157049
146752,8221413967,100095866,30,Savings,NGN,Active,2021-11-28,,1830933
146753,8205381323,100095867,120,Savings,NGN,Active,2025-03-31,,2898840
146754,6861045832,100095867,120,Current,NGN,Dormant,2025-11-28,,971299
146755,3119816943,100095868,3,Savings,NGN,Active,2024-01-20,,2710977
146756,5924750762,100095869,5,Savings,NGN,Active,2026-06-14,,24074
146757,9962012102,100095869,5,Current,NGN,Active,2024-03-11,,3631925
146758,2281731352,100095870,92,Savings,NGN,Active,2022-06-09,,4234905
146759,2457118081,100095871,44,Savings,NGN,Active,2026-06-19,,23789
146760,7454647399,100095871,44,Current,NGN,Active,2026-05-01,,5960183
146761,9331989918,100095872,108,Current,NGN,Active,2025-01-23,,1773582768
146762,7307552018,100095872,108,Domiciliary,USD,Active,2025-10-16,,3036447
146763,2942841197,100095873,138,Savings,NGN,Active,2021-01-08,,5551256
146764,3153299906,100095874,29,Savings,NGN,Active,2025-03-30,,163135
146765,1628079547,100095875,4,Savings,NGN,Active,2026-04-30,,1044186
146766,9910344884,100095875,4,Current,NGN,Active,2026-06-25,,232925
146767,4318805759,100095876,53,Savings,NGN,Dormant,2025-02-16,,428042
146768,3916947230,100095876,53,Current,NGN,Closed,2021-06-06,2025-08-31,0
146769,6650645124,100095877,144,Savings,NGN,Active,2026-01-06,,247872
146770,2332205401,100095877,144,Current,NGN,Active,2025-08-25,,6973540
146771,2954772493,100095878,67,Savings,NGN,Active,2022-12-21,,2203299
146772,3063671849,100095878,67,Current,NGN,Active,2021-12-13,,3770084
146773,7556740447,100095879,43,Savings,NGN,Active,2021-03-31,,9362078
146774,7358532016,100095879,43,Current,NGN,Active,2021-12-08,,7288917
146775,7169813568,100095880,68,Current,NGN,Active,2026-06-26,,3979828
146776,4271819263,100095881,17,Savings,NGN,Active,2026-03-04,,599977
146777,2018182674,100095881,17,Current,NGN,Active,2025-01-07,,1709260
146778,5797103885,100095882,104,Savings,NGN,Active,2026-01-29,,1063834
146779,3995271684,100095883,91,Savings,NGN,Active,2023-10-25,,1423431
146780,6018628161,100095884,99,Savings,NGN,Active,2023-06-28,,302204
146781,2272174048,100095884,99,Current,NGN,Active,2025-05-17,,2923279
146782,7488052880,100095885,33,Savings,NGN,Active,2025-04-04,,3523287
146783,9428391879,100095886,116,Savings,NGN,Active,2017-12-23,,3385937
146784,7075857470,100095886,116,Current,NGN,Active,2017-01-18,,5186520
146785,5433798463,100095887,131,Savings,NGN,Active,2024-08-02,,4999049
146786,3582263621,100095888,143,Savings,NGN,Active,2023-11-08,,4350994
146787,5562545876,100095889,84,Savings,NGN,Active,2024-10-01,,3365450
146788,2194835299,100095890,38,Current,NGN,Active,2026-06-30,,7677259
146789,7506314957,100095891,44,Savings,NGN,Active,2025-11-21,,1801447
146790,9331881578,100095892,70,Savings,NGN,Active,2026-04-29,,603635
146791,5772009100,100095892,70,Current,NGN,Active,2026-04-13,,5468472
146792,7274787952,100095893,72,Current,NGN,Active,2025-12-31,,33561086
146793,8418484948,100095894,112,Savings,NGN,Active,2025-04-13,,4050948
146794,2871174228,100095895,9,Savings,NGN,Active,2025-06-19,,1815548
146795,6647224704,100095896,71,Savings,NGN,Active,2026-05-06,,1467784
146796,4294558869,100095897,38,Savings,NGN,Active,2024-01-03,,527710
146797,3068386951,100095897,38,Current,NGN,Active,2022-01-31,,3702629
146798,5307413064,100095898,120,Savings,NGN,Active,2023-10-06,,596641
146799,6083343941,100095898,120,Current,NGN,Active,2023-09-11,,3287133
146800,1164949993,100095899,39,Savings,NGN,Active,2026-05-15,,52895111
146801,5682337623,100095899,39,Current,NGN,Active,2026-04-30,,84163443
146802,3486937586,100095899,39,Domiciliary,USD,Active,2025-02-15,,110158
146803,2119747377,100095900,55,Savings,NGN,Active,2025-09-22,,1886706
146804,2803596475,100095900,55,Current,NGN,Active,2018-11-02,,6243118
146805,9812653137,100095901,24,Savings,NGN,Active,2024-02-19,,847021
146806,6005535128,100095902,32,Savings,NGN,Active,2024-03-19,,669805
146807,4919061842,100095902,32,Current,NGN,Active,2021-08-09,,7787570
146808,4833384812,100095903,68,Savings,NGN,Active,2023-11-11,,3155922
146809,8522457739,100095903,68,Current,NGN,Active,2019-11-25,,4452934
146810,4212957112,100095904,49,Savings,NGN,Active,2022-07-14,,3345542
146811,3678781946,100095904,49,Current,NGN,Active,2018-10-06,,4969751
146812,3413151217,100095905,21,Savings,NGN,Closed,2026-05-06,2026-06-29,0
146813,5916476067,100095906,56,Savings,NGN,Active,2024-02-05,,48880365
146814,2133622455,100095906,56,Current,NGN,Active,2026-04-15,,32553984
146815,8101574269,100095906,56,Domiciliary,USD,Active,2026-06-03,,355318
146816,5496100110,100095907,17,Savings,NGN,Active,2020-04-10,,6755556
146817,2646533819,100095907,17,Current,NGN,Active,2024-08-12,,179325
146818,3565881853,100095908,129,Savings,NGN,Active,2018-12-03,,5422042
146819,2691979291,100095908,129,Current,NGN,Active,2026-06-18,,272422
146820,8483511108,100095909,137,Savings,NGN,Active,2026-04-04,,249122
146821,9352947079,100095909,137,Current,NGN,Active,2026-04-28,,1271029
146822,9529423124,100095910,24,Savings,NGN,Active,2025-08-06,,1585826
146823,5828054690,100095910,24,Current,NGN,Active,2025-10-04,,4501219
146824,3307451578,100095911,5,Savings,NGN,Active,2026-04-01,,1321328
146825,4936276269,100095911,5,Current,NGN,Active,2026-01-14,,6444935
146826,3158135774,100095912,137,Savings,NGN,Active,2016-06-04,,9756217
146827,9569251262,100095912,137,Current,NGN,Active,2025-06-12,,6200943
146828,7190687496,100095913,34,Savings,NGN,Active,2021-06-06,,4658121
146829,2534669656,100095913,34,Current,NGN,Active,2025-06-15,,3601322
146830,2694369022,100095914,19,Savings,NGN,Active,2026-04-19,,889522
146831,7113365183,100095914,19,Current,NGN,Closed,2022-03-02,2023-01-18,0
146832,5916579773,100095915,136,Savings,NGN,Active,2019-06-17,,2982305
146833,4869397393,100095915,136,Current,NGN,Active,2023-01-27,,7742860
146834,8393751996,100095916,129,Savings,NGN,Active,2024-04-12,,2757444
146835,2528750285,100095916,129,Current,NGN,Active,2022-09-29,,2697980
146836,4861693554,100095917,5,Savings,NGN,Active,2022-03-07,,374547
146837,5016572571,100095917,5,Current,NGN,Active,2020-11-04,,5456215
146838,1181454710,100095918,22,Savings,NGN,Active,2018-12-25,,2918342
146839,7135906757,100095919,116,Current,NGN,Active,2025-04-28,,43573145
146840,5749581536,100095920,29,Savings,NGN,Active,2024-08-19,,4223254
146841,9817744109,100095920,29,Current,NGN,Active,2026-03-03,,3301194
146842,2245141189,100095921,89,Savings,NGN,Active,2026-03-23,,1421770
146843,6426020990,100095922,4,Savings,NGN,Active,2017-05-08,,8111580
146844,7590432676,100095923,122,Savings,NGN,Active,2025-08-11,,1941291
146845,5955359296,100095924,48,Savings,NGN,Active,2025-05-25,,1696525
146846,4287973740,100095925,55,Savings,NGN,Active,2025-09-29,,1240422
146847,8314115392,100095926,115,Current,NGN,Active,2026-01-21,,21448270
146848,5240021694,100095927,53,Savings,NGN,Active,2026-01-31,,737164
146849,7777507079,100095928,10,Savings,NGN,Active,2026-02-02,,1905134
146850,2044600674,100095928,10,Current,NGN,Active,2025-09-22,,3966059
146851,2572111315,100095929,60,Savings,NGN,Active,2026-05-20,,447004
146852,6909465629,100095929,60,Current,NGN,Active,2026-05-25,,6186083
146853,3777474312,100095930,53,Savings,NGN,Active,2024-09-02,,3324778
146854,4966212826,100095930,53,Current,NGN,Active,2025-03-11,,5658008
146855,7451669294,100095931,52,Savings,NGN,Active,2026-06-22,,45947
146856,7253007958,100095931,52,Current,NGN,Active,2026-06-24,,200878
146857,6270903183,100095932,20,Savings,NGN,Active,2025-05-31,,4919686
146858,9546662896,100095932,20,Current,NGN,Active,2026-05-27,,7268386
146859,6129470366,100095933,17,Current,NGN,Dormant,2023-03-29,,8949761
146860,7212589136,100095934,109,Savings,NGN,Active,2024-09-13,,2393568
146861,1966749259,100095935,80,Savings,NGN,Active,2026-06-11,,104612
146862,1112165856,100095936,1,Current,NGN,Active,2021-03-10,,14142595
146863,1630539906,100095937,120,Savings,NGN,Dormant,2025-07-09,,593930
146864,7313936556,100095937,120,Current,NGN,Active,2023-01-29,,1239292
146865,3796715011,100095938,12,Savings,NGN,Active,2019-10-22,,9931947
146866,1178984932,100095938,12,Current,NGN,Active,2021-03-14,,4386804
146867,8031197711,100095939,102,Current,NGN,Active,2026-06-13,,38655637
146868,2924379715,100095940,9,Savings,NGN,Active,2024-03-22,,4948416
146869,2090257274,100095941,146,Savings,NGN,Active,2024-09-16,,320618
146870,1037829847,100095942,132,Current,NGN,Active,2022-01-23,,47103459
146871,9814106883,100095943,19,Savings,NGN,Active,2024-03-02,,2710999
146872,9188679573,100095944,1,Savings,NGN,Active,2022-07-01,,2800797
146873,6221681245,100095944,1,Current,NGN,Active,2024-07-05,,1652946
146874,8203710756,100095945,6,Savings,NGN,Dormant,2024-04-23,,1414412
146875,2218224124,100095945,6,Current,NGN,Active,2025-02-10,,6078874
146876,8450302190,100095946,115,Savings,NGN,Active,2024-01-16,,17826549
146877,1182837761,100095946,115,Current,NGN,Active,2021-09-22,,122365095
146878,6814159605,100095946,115,Domiciliary,USD,Active,2023-08-16,,202737
146879,3550093342,100095947,8,Savings,NGN,Active,2025-06-29,,4723815
146880,2645304570,100095947,8,Current,NGN,Active,2021-11-04,,5986704
146881,8828899848,100095948,109,Savings,NGN,Active,2022-12-03,,3914512
146882,6845713981,100095948,109,Current,NGN,Active,2026-04-23,,2536187
146883,2265027297,100095949,117,Savings,NGN,Active,2026-05-24,,594553
146884,1795244474,100095950,33,Savings,NGN,Active,2025-05-19,,1764066
146885,4607626342,100095951,101,Savings,NGN,Active,2025-03-16,,739717
146886,1404123627,100095952,117,Savings,NGN,Active,2021-03-26,,795852
146887,4395513832,100095952,117,Current,NGN,Active,2021-08-20,,2571146
146888,3392641330,100095953,109,Savings,NGN,Active,2026-06-28,,128901
146889,4133646195,100095954,20,Savings,NGN,Active,2021-10-20,,2950371
146890,2508052410,100095955,52,Savings,NGN,Dormant,2020-11-18,,482548
146891,6995272722,100095955,52,Current,NGN,Active,2018-07-11,,870610
146892,9995277783,100095956,7,Savings,NGN,Dormant,2020-02-10,,1682131
146893,2023892359,100095956,7,Current,NGN,Active,2020-06-05,,3675618
146894,1583985242,100095957,63,Savings,NGN,Active,2019-02-26,,4484734
146895,5461127228,100095958,51,Savings,NGN,Active,2025-07-10,,1428403
146896,2093323764,100095958,51,Current,NGN,Active,2022-12-24,,6933598
146897,1961296621,100095959,133,Savings,NGN,Active,2025-07-30,,1708774
146898,7463438493,100095959,133,Current,NGN,Active,2026-04-05,,5071980
146899,8757711519,100095960,2,Current,NGN,Active,2018-08-06,,3797246
146900,2789043752,100095961,64,Savings,NGN,Active,2024-01-28,,3231138
146901,9773345071,100095961,64,Current,NGN,Active,2023-03-19,,7775289
146902,1324239133,100095962,100,Savings,NGN,Active,2019-12-13,,9768365
146903,9778443401,100095963,55,Savings,NGN,Active,2025-01-17,,2728556
146904,2991732264,100095963,55,Current,NGN,Active,2025-01-13,,2785438
146905,3359533066,100095964,25,Savings,NGN,Active,2025-11-15,,872899
146906,3292861517,100095964,25,Current,NGN,Active,2025-11-29,,1653214
146907,5121815551,100095965,78,Savings,NGN,Active,2025-08-19,,1650220
146908,2671326983,100095966,148,Savings,NGN,Active,2024-07-13,,1891290
146909,8148777600,100095967,4,Savings,NGN,Active,2022-11-09,,4392376
146910,7599638452,100095967,4,Current,NGN,Active,2023-08-16,,7209631
146911,7729085822,100095968,20,Savings,NGN,Active,2020-09-27,,9129374
146912,3030334426,100095968,20,Current,NGN,Active,2022-12-03,,4231093
146913,7141383128,100095969,58,Savings,NGN,Active,2025-08-02,,885261
146914,5173035191,100095969,58,Current,NGN,Active,2026-04-08,,2840338
146915,4441051828,100095970,76,Current,NGN,Active,2026-03-28,,20625812
146916,5143631396,100095971,81,Savings,NGN,Active,2023-03-21,,4743762
146917,5513997506,100095972,6,Savings,NGN,Active,2022-09-26,,4134493
146918,2004560023,100095972,6,Current,NGN,Active,2024-05-17,,6001703
146919,8985397656,100095973,13,Savings,NGN,Active,2026-06-07,,130228
146920,3400054089,100095974,141,Savings,NGN,Dormant,2023-06-28,,348700
146921,4947733686,100095974,141,Current,NGN,Active,2026-05-25,,7704686
146922,6504005887,100095975,8,Savings,NGN,Active,2025-12-25,,165407
146923,7550880079,100095976,48,Savings,NGN,Active,2018-04-05,,8838556
146924,5727794529,100095977,73,Savings,NGN,Active,2026-02-23,,741421
146925,4904189968,100095978,34,Savings,NGN,Dormant,2022-11-05,,1143029
146926,1000040356,100095978,34,Current,NGN,Active,2024-04-07,,7105464
146927,3376703745,100095979,27,Savings,NGN,Active,2026-01-18,,491670
146928,3241255763,100095980,32,Savings,NGN,Active,2020-04-18,,7954027
146929,8415719216,100095980,32,Current,NGN,Active,2019-10-23,,5781202
146930,7856422357,100095981,30,Savings,NGN,Active,2019-01-19,,6225920
146931,1313570548,100095982,43,Savings,NGN,Active,2024-06-11,,3871179
146932,3459688146,100095982,43,Current,NGN,Active,2022-04-20,,1049447
146933,9290231420,100095983,12,Savings,NGN,Active,2026-06-27,,127202
146934,5896344542,100095983,12,Current,NGN,Active,2026-06-26,,125390
146935,3210983241,100095984,124,Savings,NGN,Active,2024-01-18,,4489205
146936,2378073873,100095985,106,Savings,NGN,Active,2025-03-12,,1330788
146937,2661344612,100095986,4,Savings,NGN,Active,2023-02-25,,4784102
146938,8868042130,100095987,106,Savings,NGN,Dormant,2024-11-19,,1406775
146939,1803744711,100095988,119,Current,NGN,Active,2023-07-15,,28558636
146940,6568583387,100095989,136,Savings,NGN,Active,2018-12-31,,1519990
146941,2509158191,100095990,79,Savings,NGN,Active,2025-03-20,,4195091
146942,3950366443,100095990,79,Current,NGN,Active,2025-01-30,,1077534
146943,1056297071,100095991,124,Savings,NGN,Active,2026-06-26,,112101
146944,3186717604,100095991,124,Current,NGN,Active,2026-04-18,,3937761
146945,6761777502,100095992,106,Savings,NGN,Active,2024-05-14,,1202955
146946,5525796244,100095993,3,Savings,NGN,Active,2024-05-21,,335258
146947,3424970758,100095993,3,Current,NGN,Active,2023-10-13,,1212176
146948,5989896934,100095994,116,Savings,NGN,Active,2025-05-19,,533983
146949,6029823529,100095994,116,Current,NGN,Active,2024-04-29,,3222726
146950,4788721697,100095995,73,Savings,NGN,Active,2025-11-30,,50951
146951,6587231906,100095996,86,Savings,NGN,Active,2026-02-06,,1724318
146952,7636795808,100095996,86,Current,NGN,Active,2026-06-23,,132350
146953,7982031412,100095997,129,Savings,NGN,Active,2026-05-27,,1106841
146954,6258201667,100095997,129,Current,NGN,Active,2026-05-28,,4612648
146955,8266215756,100095998,1,Savings,NGN,Active,2026-03-18,,468584
146956,6495104133,100095998,1,Current,NGN,Active,2025-10-31,,6465813
146957,2757328700,100095999,11,Savings,NGN,Active,2021-10-29,,368085
146958,3194762231,100095999,11,Current,NGN,Active,2025-06-30,,408490
146959,4778733185,100096000,72,Savings,NGN,Active,2022-11-01,,247443
146960,6601221621,100096000,72,Current,NGN,Active,2026-05-10,,5806027
146961,7539614742,100096001,47,Savings,NGN,Active,2024-04-12,,3979526
146962,1212521243,100096001,47,Current,NGN,Active,2024-02-15,,5641012
146963,3771274004,100096002,48,Savings,NGN,Active,2026-04-21,,1860222
146964,9300315954,100096002,48,Current,NGN,Active,2026-06-24,,117422
146965,9992835262,100096003,34,Current,NGN,Active,2025-04-06,,8312219
146966,5036049153,100096004,117,Savings,NGN,Dormant,2025-05-25,,292695
146967,2103938751,100096005,10,Savings,NGN,Active,2020-02-21,,5042926
146968,2006882338,100096006,64,Savings,NGN,Active,2020-11-13,,5779592
146969,6629204707,100096006,64,Current,NGN,Active,2024-03-15,,12672935
146970,6000309663,100096006,64,Domiciliary,USD,Active,2025-05-12,,360495
146971,3834567968,100096007,54,Current,NGN,Active,2025-10-18,,6617650
146972,5200194754,100096008,67,Savings,NGN,Active,2026-02-21,,243326
146973,1372482414,100096008,67,Current,NGN,Active,2026-05-24,,2493072
146974,8803905370,100096009,5,Savings,NGN,Active,2026-05-13,,831628
146975,5701197020,100096010,90,Savings,NGN,Active,2025-06-17,,2193028
146976,7600031590,100096010,90,Current,NGN,Active,2025-02-07,,2773019
146977,3364481576,100096011,2,Savings,NGN,Active,2025-07-30,,764560
146978,8169627721,100096012,63,Savings,NGN,Active,2021-01-08,,40323997
146979,6282630321,100096012,63,Current,NGN,Active,2023-06-08,,107292818
146980,5952578729,100096012,63,Domiciliary,USD,Active,2022-03-27,,62117
146981,3793516873,100096013,28,Savings,NGN,Active,2021-12-15,,3619232
146982,8219841768,100096013,28,Current,NGN,Active,2023-11-23,,5530771
146983,3038884422,100096014,34,Savings,NGN,Active,2021-09-24,,3795217
146984,6671268610,100096015,102,Savings,NGN,Active,2022-11-23,,4748714
146985,6935572864,100096016,148,Savings,NGN,Active,2024-12-21,,2344130
146986,9494090273,100096016,148,Current,NGN,Active,2024-06-07,,2541390
146987,5405245757,100096017,56,Savings,NGN,Active,2026-05-24,,1785200
146988,8175372487,100096017,56,Current,NGN,Active,2026-05-31,,31098
146989,6431829594,100096018,89,Current,NGN,Active,2022-08-30,,2582131
146990,3622623842,100096019,26,Savings,NGN,Active,2025-09-02,,1516839
146991,5739219029,100096019,26,Current,NGN,Active,2021-02-26,,1218562
146992,2473741159,100096020,68,Savings,NGN,Dormant,2022-12-16,,1234530
146993,5758731437,100096021,10,Savings,NGN,Active,2018-12-02,,9391345
146994,6440635497,100096021,10,Current,NGN,Active,2019-06-15,,3513491
146995,8828165854,100096022,123,Savings,NGN,Active,2020-03-09,,1083372
146996,9710039209,100096023,53,Current,NGN,Active,2024-07-25,,24387105
146997,2127903880,100096024,40,Savings,NGN,Active,2025-08-30,,1157385
146998,1938253307,100096025,62,Current,NGN,Active,2023-09-28,,30555556
146999,1004057726,100096026,135,Savings,NGN,Active,2021-11-14,,1172628
147000,8748830812,100096026,135,Current,NGN,Dormant,2023-04-22,,1617187
147001,7894994269,100096027,108,Savings,NGN,Active,2023-12-23,,1924587
147002,3022221018,100096027,108,Current,NGN,Active,2025-12-29,,5400352
147003,4381585612,100096028,16,Current,NGN,Active,2018-03-28,,46219823
147004,1217905241,100096029,107,Savings,NGN,Active,2023-03-17,,3726509
147005,4037538674,100096030,45,Savings,NGN,Active,2022-01-18,,3039294
147006,1386582708,100096030,45,Current,NGN,Active,2018-09-08,,3751025
147007,7770739477,100096031,45,Savings,NGN,Active,2025-06-07,,774270
147008,9055915179,100096031,45,Current,NGN,Active,2025-10-10,,2248505
147009,1758900917,100096032,105,Current,NGN,Active,2022-07-30,,11556000
147010,9084784214,100096033,54,Savings,NGN,Active,2025-08-10,,1069774
147011,9813443478,100096034,7,Savings,NGN,Active,2020-05-05,,8712824
147012,7700663352,100096035,26,Savings,NGN,Active,2025-02-03,,1707778
147013,2348898896,100096035,26,Current,NGN,Active,2026-05-31,,192786
147014,1248065243,100096036,131,Savings,NGN,Active,2023-09-10,,3265184
147015,9211956671,100096037,75,Savings,NGN,Active,2017-08-22,,9042048
147016,3984299922,100096038,125,Savings,NGN,Active,2025-04-14,,4020017
147017,5334378543,100096039,33,Savings,NGN,Active,2026-05-10,,1801592
147018,8313226462,100096039,33,Current,NGN,Closed,2026-06-02,2026-06-30,0
147019,3011853930,100096040,93,Savings,NGN,Active,2021-06-11,,2256473
147020,2030200803,100096040,93,Current,NGN,Active,2021-03-25,,6624504
147021,1084853863,100096041,110,Savings,NGN,Active,2026-04-09,,61436501
147022,4358596290,100096041,110,Current,NGN,Active,2026-04-15,,133662586
147023,4775961918,100096041,110,Domiciliary,EUR,Active,2025-11-07,,167852
147024,8096571380,100096042,19,Savings,NGN,Active,2018-02-19,,7305246
147025,7164081364,100096042,19,Current,NGN,Active,2025-03-06,,6457812
147026,9961034132,100096043,3,Savings,NGN,Active,2026-06-23,,63281
147027,2476369485,100096044,83,Savings,NGN,Active,2026-03-19,,586678
147028,9847793191,100096045,73,Savings,NGN,Active,2026-05-26,,712270
147029,8387881667,100096046,4,Savings,NGN,Active,2019-07-26,,3047807
147030,8086530965,100096046,4,Current,NGN,Active,2026-01-13,,625960
147031,2017290382,100096047,47,Savings,NGN,Active,2025-12-25,,1396936
147032,5994752340,100096048,70,Savings,NGN,Active,2025-09-13,,1375454
147033,4350179821,100096048,70,Current,NGN,Dormant,2026-06-08,,65612
147034,6668782498,100096049,22,Savings,NGN,Active,2023-08-30,,3923307
147035,7064053205,100096049,22,Current,NGN,Active,2024-02-03,,3296029
147036,5538261890,100096050,10,Savings,NGN,Active,2020-12-10,,5538361
147037,4088328554,100096050,10,Current,NGN,Active,2021-10-06,,3387248
147038,4795070503,100096051,114,Savings,NGN,Active,2026-06-26,,48039
147039,8540940354,100096052,137,Savings,NGN,Active,2017-12-28,,2753582
147040,3365984490,100096053,52,Savings,NGN,Active,2024-06-16,,4135853
147041,5703279748,100096053,52,Current,NGN,Active,2026-06-24,,129271
147042,7011922011,100096054,14,Savings,NGN,Active,2023-11-23,,3156304
147043,2228440133,100096055,48,Savings,NGN,Active,2025-07-08,,1542451
147044,6402470828,100096055,48,Current,NGN,Active,2020-12-15,,7129152
147045,9653169532,100096056,30,Current,NGN,Active,2025-10-17,,46161104
147046,1917459844,100096057,58,Savings,NGN,Active,2026-05-22,,1980908
147047,6472192240,100096057,58,Current,NGN,Active,2026-04-30,,1025854
147048,8971975920,100096058,1,Savings,NGN,Active,2025-05-08,,1021780
147049,9430922060,100096058,1,Current,NGN,Active,2017-10-28,,4069483
147050,7217667691,100096059,126,Savings,NGN,Active,2022-10-21,,759550
147051,5793861426,100096060,6,Savings,NGN,Active,2023-12-07,,3439282
147052,6179812830,100096060,6,Current,NGN,Active,2023-08-01,,7873154
147053,6159661701,100096061,49,Savings,NGN,Active,2026-01-13,,1128834
147054,2039494006,100096061,49,Current,NGN,Active,2025-02-18,,6881172
147055,4387543809,100096062,88,Savings,NGN,Active,2022-01-27,,1700086
147056,3301427926,100096062,88,Current,NGN,Active,2021-08-30,,5306370
147057,6422756023,100096063,86,Savings,NGN,Dormant,2026-05-29,,102675
147058,3739929671,100096064,32,Current,NGN,Active,2019-02-15,,31315243
147059,7281118633,100096065,60,Savings,NGN,Active,2018-06-25,,5911811
147060,6194448525,100096065,60,Current,NGN,Active,2020-11-13,,5860212
147061,5551794046,100096066,59,Savings,NGN,Active,2021-01-22,,9442167
147062,3652356484,100096067,14,Savings,NGN,Active,2025-11-07,,1390296
147063,8330700445,100096067,14,Current,NGN,Active,2026-03-05,,829080
147064,3388124616,100096068,41,Savings,NGN,Active,2023-01-03,,3627897
147065,5361991095,100096068,41,Current,NGN,Dormant,2022-08-22,,1899518
147066,7422589440,100096069,12,Savings,NGN,Active,2024-12-14,,2246838
147067,9989989325,100096069,12,Current,NGN,Active,2023-03-01,,5041794
147068,1589328365,100096070,6,Savings,NGN,Active,2026-06-13,,127096
147069,3901483424,100096071,6,Savings,NGN,Active,2021-08-18,,1674228
147070,2657089550,100096072,50,Savings,NGN,Active,2026-06-26,,126156
147071,6585128389,100096073,100,Savings,NGN,Active,2024-11-15,,1337361
147072,4175733345,100096074,148,Savings,NGN,Active,2026-04-09,,945779
147073,7389532262,100096074,148,Current,NGN,Active,2025-08-25,,317437
147074,4614758678,100096075,71,Savings,NGN,Active,2026-03-08,,1217527
147075,7369408191,100096075,71,Current,NGN,Closed,2024-07-27,2024-11-21,0
147076,1546971097,100096076,33,Current,NGN,Active,2023-06-14,,1635306309
147077,1323855786,100096076,33,Domiciliary,USD,Active,2025-11-15,,1430218
147078,4569579427,100096077,22,Savings,NGN,Active,2023-09-11,,1471135
147079,4812589208,100096078,94,Current,NGN,Dormant,2020-01-08,,1468284
147080,9402124696,100096079,5,Savings,NGN,Active,2025-12-17,,676372
147081,7170563228,100096079,5,Current,NGN,Active,2026-03-11,,1125909
147082,4279645148,100096080,28,Savings,NGN,Active,2021-07-17,,3951782
147083,7797873038,100096080,28,Current,NGN,Active,2025-01-28,,3912041
147084,5400378564,100096081,93,Savings,NGN,Active,2026-03-21,,1881918
147085,2141818414,100096081,93,Current,NGN,Active,2016-11-29,,4283310
147086,4366416851,100096082,51,Savings,NGN,Dormant,2026-06-20,,41503
147087,2581807761,100096082,51,Current,NGN,Active,2025-11-19,,868198
147088,1519081369,100096083,60,Savings,NGN,Active,2025-07-18,,424678
